timestep,day,day_of_week,is_weekend,hour,num_vehicles,active_nodes,mean_node_load,max_node_load,mean_edge_load,max_edge_load,traffic,temperature,wind,aqi,disaster_type,disaster_zone,disaster_severity,zone_hazard,blocked_ratio,evacuated_count,evacuating_count,evac_rate,shelter_util,avg_response_time
477,19,5,1,21,20,42,1.3333333333333333,3.0,1.1111111111111112,2.0,44.60046058712718,16.802219307761472,4.103543100208933,87.50858950909061,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,0.0,67.33333333333333
478,19,5,1,22,20,43,1.302325581395349,3.0,1.1111111111111112,2.0,34.58587801278772,19.5104408811526,4.449291448159995,73.38311268025824,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,0.3333333333333333,67.33333333333333
479,19,5,1,23,20,43,1.302325581395349,3.0,1.1111111111111112,2.0,32.37536706910365,19.81685872785828,4.262634459958267,71.89147472464303,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,0.6666666666666666,67.33333333333333
480,20,6,1,0,20,42,1.3333333333333333,3.0,1.1111111111111112,2.0,28.77565729821604,20.416560151699368,4.72437307683526,69.48547932202578,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,0.3333333333333333,67.33333333333333
481,20,6,1,1,20,43,1.302325581395349,3.0,1.0526315789473684,2.0,27.43269744944084,25.212180406415104,4.173073361957676,70.6788359776046,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,0.0,67.33333333333333
482,20,6,1,2,20,44,1.2727272727272727,5.0,1.0526315789473684,2.0,33.58401805570199,25.880767707998857,4.886542341942836,77.31417009168075,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,0.6666666666666666,67.33333333333333
483,20,6,1,3,20,42,1.3333333333333333,4.0,1.0526315789473684,2.0,34.98687578356671,25.870392321695242,4.02887566548858,76.01410604974873,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,0.3333333333333333,67.33333333333333
484,20,6,1,4,20,48,1.1666666666666667,5.0,1.0526315789473684,2.0,38.133219659577335,27.39914415190229,3.89030795152963,83.26756154463911,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,0.0,67.33333333333333
485,20,6,1,5,20,45,1.2444444444444445,3.0,1.0526315789473684,2.0,34.823954679639925,28.041995389337693,3.270733997427244,80.58629546291526,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,0.0,67.33333333333333
486,20,6,1,6,20,49,1.1428571428571428,2.0,1.0526315789473684,2.0,39.43575901261352,28.49725751188484,2.88911689918691,86.4563500274505,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,1.0,67.33333333333333
487,20,6,1,7,20,51,1.0980392156862746,3.0,1.0,1.0,48.79238913676945,28.696395158352146,2.596353315269673,98.50546471402117,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,1.0,67.33333333333333
488,20,6,1,8,20,48,1.1666666666666667,3.0,1.0,1.0,56.529085635703225,26.471566582016536,2.0538700984053544,105.72467700292023,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,0.3333333333333333,67.33333333333333
489,20,6,1,9,20,51,1.0980392156862746,3.0,1.0,1.0,61.024349525036556,24.534101315936326,2.880664388318177,105.30430257949894,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,0.3333333333333333,67.33333333333333
490,20,6,1,10,20,53,1.0566037735849056,3.0,1.0,1.0,56.59333368727395,24.95608479950697,1.786628116780639,103.92133982769018,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,0.3333333333333333,67.33333333333333
491,20,6,1,11,20,49,1.1428571428571428,2.0,1.0,1.0,44.36107901923356,23.997397843417886,1.5779854649429723,90.51427057093592,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,0.6666666666666666,67.33333333333333
492,20,6,1,12,20,48,1.1666666666666667,2.0,1.0,1.0,41.52702383406273,21.844073375717855,1.8401310290601194,80.63992608317966,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,1.0,67.33333333333333
493,20,6,1,13,20,51,1.0980392156862746,2.0,1.0,1.0,41.56580756448918,20.971806350608684,1.60953211898203,85.66972238255046,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,0.6666666666666666,67.33333333333333
494,20,6,1,14,20,52,1.0769230769230769,2.0,1.0,1.0,43.138128571259124,19.89929017598881,1.985219832960199,87.56358458100276,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,0.6666666666666666,67.33333333333333
495,20,6,1,15,20,49,1.1428571428571428,3.0,1.0,1.0,50.19726837320453,16.98003392524769,1.525454378783499,94.31048355214244,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,0.0,67.33333333333333
496,20,6,1,16,20,49,1.1428571428571428,3.0,1.0,1.0,57.823503499258564,17.56634761359424,2.403925626029187,99.77989508435569,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,0.6666666666666666,67.33333333333333
497,20,6,1,17,20,51,1.0980392156862746,2.0,1.0,1.0,59.79859230897125,15.691259766087228,2.741348195748401,100.56128111130036,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,0.0,67.33333333333333
498,20,6,1,18,20,47,1.1914893617021276,3.0,1.0,1.0,63.99011979478953,16.951130697179714,3.2124911541603187,105.11405031847524,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,0.3333333333333333,67.33333333333333
499,20,6,1,19,20,47,1.1914893617021276,3.0,1.0526315789473684,2.0,61.77958235751722,16.183228034866342,3.1236661722854655,99.10370749354819,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,0.6666666666666666,67.33333333333333
500,20,6,1,20,20,48,1.1666666666666667,2.0,1.0526315789473684,2.0,49.004413292813354,16.263704957313863,3.7066443987853446,86.9526762573607,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,0.3333333333333333,67.33333333333333
501,20,6,1,21,20,49,1.1428571428571428,3.0,1.0526315789473684,2.0,44.863126525812696,16.242467579317687,4.124648283991703,81.31971285162368,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,0.0,67.33333333333333
502,20,6,1,22,20,50,1.12,3.0,1.0526315789473684,2.0,36.50215790765374,19.52739653474592,4.580309146964625,74.56317391410548,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,0.6666666666666666,67.33333333333333
503,20,6,1,23,20,48,1.1666666666666667,3.0,1.0526315789473684,2.0,34.4229546708969,19.831771849555032,4.166917809100943,74.5545606825002,none,-1,0.0,0.0,0.0,22,0,0.6111111111111112,0.6666666666666666,67.33333333333333
